Rate,Weight,Time
0.492,0.22671199999999997,0.1025690689111261
0.493,0.227123,0.10298410641040492
0.494,0.227534,0.1033991439096838
0.495,0.22794499999999998,0.10381418140896262
0.496,0.22835599999999998,0.10422921890824148
0.497,0.22876699999999997,0.10464425640752031
0.498,0.229178,0.10505929390679918
0.499,0.229589,0.105474331406078
0.5,0.22999999999999998,0.10588936890535686
0.501,0.23034984069505673,0.1063044064046357
0.502,0.2306996813901135,0.10671944390391455
0.503,0.23104952208517024,0.10713448140319337
0.504,0.231399362780227,0.10754951890247223
0.505,0.23174920347528372,0.10796455640175107
0.506,0.23209904417034047,0.10837959390102993
0.507,0.23244888486539722,0.10879463140030876
0.508,0.23279872556045397,0.10920966889958761
0.509,0.23314856625551073,0.10962470639886644
0.51,0.23349840695056748,0.1100397438981453
0.511,0.23198441995377825,0.11045478139742414
0.512,0.2304915642591515,0.11086981889670298
0.513,0.2290191076393112,0.11128485639598182
0.514,0.22756635946819545,0.11169989389526068
0.515,0.22613266748477637,0.11211493139453951
0.516,0.22471741487355776,0.11252996889381836
0.517,0.2233200176245856,0.11294500639309721
0.518,0.22193992214117472,0.11336004389237606
0.519,0.2205766030673395,0.11377508139165489
0.52,0.21922956131083035,0.11419011889093375
0.521,0.21789832224066144,0.11460515639021257
0.522,0.2165824340406631,0.11502019388949143
0.523,0.21528146620286182,0.11543523138877027
0.524,0.21399500814644312,0.11585026888804913
0.525,0.21272266794973158,0.11626530638732796
0.526,0.21146407118408647,0.11668034388660678
0.527,0.21021885983987562,0.11709538138588564
0.528,0.2089866913357921,0.11751041888516447
0.529,0.20776723760374402,0.11792545638444334
0.53,0.20656018424238665,0.11834049388372216
0.531,0.20536522973310717,0.11875553138300102
0.532,0.2041820847129191,0.11917056888227985
0.533,0.2030104712992996,0.1195856063815587
0.534,0.20185012246250175,0.12000064388083755
0.535,0.20070078144132616,0.1204156813801164
0.536,0.1995622011987281,0.11243510009423109
0.537,0.19843414391399125,0.11285013759350992
0.538,0.19731638050850714,0.11326517509278879
0.539,0.19620869020248505,0.11368021259206762
0.54,0.1951108601001576,0.11409525009134647
0.541,0.19402268480127757,0.11451028759062529
0.542,0.19294396603689548,0.11492532508990416
